time,device_address,payload_size,frequency,spreading_factor,mtype,fport,wait,ToA,estimated_delay,ToA_shift
41812.59999990463,016c0098,26.0,867700000,7.0,10,5,11.141999959945679,0.062,1.338,0.123
41823.74199986458,00975b6f,29.0,868300000,8.0,10,5,7.76999998093379,0.123,1.511,0.226
41831.51199984551,00aad5ba,29.0,868100000,9.0,10,5,3.6540000438617426,0.226,1.547,0.123
41835.165999889374,004a110d,29.0,868500000,8.0,10,5,13.046000003814697,0.123,1.3519999999999999,0.067
41848.21199989319,0045144e,29.0,868100000,7.0,10,5,1.3559999465942383,0.067,1.337,0.123
41849.56799983978,01bad2e0,29.0,868500000,8.0,10,5,4.239000082015991,0.123,1.408,0.123
41853.8069999218,00af0b99,29.0,868300000,8.0,10,5,24.0310001373291,0.123,1.408,0.123
41877.83800005913,019c22c8,29.0,868100000,8.0,10,5,2.3259999752044678,0.123,1.408,0.123
41880.16400003433,0045b4cf,29.0,868500000,8.0,10,5,3.2039999961853027,0.123,1.408,0.123
41883.36800003052,00260bd7,29.0,868300000,8.0,10,5,27.75,0.123,1.46,0.175
41911.11800003052,00e8cb21,49.0,868100000,8.0,10,6,2.241999864578247,0.175,1.513,0.226
41913.359999895096,00759afb,29.0,868300000,9.0,10,5,2.242000102996826,0.226,1.547,0.123
41915.60199999809,00ba065c,29.0,868100000,8.0,10,5,18.2739999294281,0.123,1.408,0.123
41933.87599992752,01ef6f5c,29.0,868300000,8.0,10,5,1.873000144958496,0.123,1.408,0.123
41935.74900007248,011e31a3,29.0,868500000,8.0,10,5,2.8929998874664307,0.123,1.408,0.123
41938.641999959946,0066bf3d,29.0,868500000,8.0,10,5,4.384000062942505,0.123,1.408,0.123
41943.02600002289,01d5dfa2,29.0,868100000,8.0,10,5,6.694000005722046,0.123,1.408,0.123
41949.72000002861,0155bace,29.0,868100000,8.0,10,5,12.25600004196167,0.123,1.408,0.123
41961.97600007057,00257c51,29.0,868100000,8.0,10,5,3.672999858856201,0.123,1.408,0.123
41965.64899992943,01857ede,29.0,868300000,8.0,10,5,1.7880001068115234,0.123,1.357,0.072
41967.43700003624,04a04347,33.0,868100000,7.0,10,1,3.447000026702881,0.072,1.3130000000000002,0.098
41970.88400006294,04101a8c,50.0,868500000,7.0,10,1,1.7249999046325684,0.098,1.278,0.062
41972.608999967575,015436dd,26.0,867300000,7.0,10,5,17.530999898910522,0.062,1.338,0.123
41990.139999866486,0036b0b9,29.0,868500000,8.0,10,5,5.377000093460083,0.123,1.408,0.123
41995.516999959946,00f9043d,29.0,868100000,8.0,10,5,2.7709999084472656,0.123,1.408,0.123
41998.28799986839,014bfe1f,29.0,868300000,8.0,10,5,10.080000162124634,0.123,1.408,0.123
42008.36800003052,01d587fd,29.0,868100000,8.0,10,5,7.702999830245972,0.123,1.408,0.123
42016.07099986076,0045978b,29.0,868500000,8.0,10,5,4.56000018119812,0.123,1.6969999999999998,0.412
42020.63100004196,018686ff,29.0,868100000,10.0,10,5,3.370999813079834,0.412,1.795,0.123
42024.00199985504,00476b3e,29.0,868100000,8.0,10,5,19.5770001411438,0.123,1.388,0.103
42043.578999996185,27000286,19.0,868500000,8.0,10,5,6.141999959945679,0.103,1.402,0.123
42049.72099995613,00b95ae9,29.0,868100000,8.0,10,5,7.641999959945679,0.123,1.408,0.123
42057.36299991608,01d8b9e3,29.0,868100000,8.0,10,5,14.434000015258789,0.123,1.408,0.123
42071.796999931335,00a84e92,29.0,868100000,8.0,10,5,6.453000068664551,0.123,1.408,0.123
42078.25,00f6ab1d,29.0,868100000,8.0,10,5,3.9649999141693115,0.123,1.408,0.123
42082.21499991417,01bac875,29.0,868300000,8.0,10,5,1.630000114440918,0.123,1.408,0.123
42083.84500002861,006d6e3d,29.0,868500000,8.0,10,5,13.292999982826586,0.123,1.408,0.123
42097.13800001144,001fb441,29.0,868100000,8.0,10,5,7.421000003821973,0.123,1.46,0.175
42104.55900001526,01ec7571,49.0,868500000,8.0,10,6,3.366999864578247,0.175,1.6989999999999998,0.412
42107.92599987984,006b733a,29.0,868500000,10.0,10,5,2.9179999828338623,0.412,1.795,0.123
42110.84399986267,01b899b5,29.0,868500000,8.0,10,5,1.4220001697540283,0.123,1.347,0.062
42112.266000032425,0078bd3c,26.0,868100000,7.0,10,5,8.827999830245972,0.062,1.338,0.123
42121.09399986267,00341a8b,29.0,868100000,8.0,10,5,2.1010000705718994,0.123,1.408,0.123
42123.19499993324,00a90c9d,29.0,868500000,8.0,10,5,9.585000038146973,0.123,1.511,0.226
42132.77999997139,01d3fd42,29.0,868100000,9.0,10,5,3.1440000534130377,0.226,1.547,0.123
42135.9240000248,01164597,29.0,868500000,8.0,10,5,27.75300002097356,0.123,1.408,0.123
42163.67700004578,0159ac49,29.0,868100000,8.0,10,5,1.8629999160766602,0.123,1.408,0.123
42165.53999996185,00661418,29.0,868500000,8.0,10,5,2.375,0.123,1.511,0.226
42167.91499996185,002b1657,29.0,868100000,9.0,10,5,3.75,0.226,1.547,0.123
42171.66499996185,01a1b271,29.0,868100000,8.0,10,5,20.0,0.123,1.347,0.062
42191.66499996185,0020ef0d,26.0,868500000,7.0,10,5,4.563999891281128,0.062,1.2770000000000001,0.062
42196.228999853134,01a0f66d,26.0,868100000,7.0,10,5,4.577000141143799,0.062,1.338,0.123
42200.80599999428,00d2a41c,29.0,868500000,8.0,10,5,93.72899985313416,0.123,1.398,0.113
42294.53499984741,270002a3,24.0,867100000,8.0,100,5,125.02800011634827,0.113,1.611,0.329
42419.56299996376,01a020c1,49.0,867700000,9.0,10,6,737.2090001106262,0.329,1.472,0.062
43156.77200007439,00f11819,26.0,867900000,7.0,10,5,385.2999999523163,0.062,1.282,0.067
43542.0720000267,000b3938,29.0,867900000,7.0,10,5,68.89499998092651,0.067,1.286,0.072
43610.96700000763,00aef83c,30.0,867300000,7.0,10,5,479.0329999923706,0.072,1.2730000000000001,0.062
44090.0,0060eb93,26.0,867500000,7.0,10,5,16.72499990463257,0.062,1.2770000000000001,0.062
44106.72499990463,01162330,26.0,867100000,7.0,10,5,211.29900002479553,0.062,1.2770000000000001,0.062
44318.02399992943,01e0bd64,26.0,867700000,7.0,10,5,364.22300004959106,0.062,1.441,0.226
44682.24699997902,003e8d20,29.0,867700000,9.0,10,5,438.47000002861023,0.226,1.486,0.062
45120.71700000763,01334ec7,26.0,867900000,7.0,10,5,152.2369999885559,0.062,1.282,0.067
45272.953999996185,001ecba6,29.0,867700000,7.0,10,5,68.97099995613826,0.067,1.281,0.067
45341.92499995232,000b3938,29.0,867500000,7.0,10,5,354.6310000419544,0.067,1.276,0.062
45696.55599999428,01835732,26.0,867700000,7.0,10,5,108.00399994850159,0.062,1.2770000000000001,0.062
45804.55999994278,20000012,26.0,868500000,7.0,10,10,50.87100005149841,0.062,1.328,0.113
45855.43099999428,270002de,24.0,868500000,8.0,100,5,34.47099995613098,0.113,1.405,0.123
45889.90199995041,0036b0b9,29.0,868100000,8.0,10,5,25.60199999809265,0.123,1.408,0.123
45915.5039999485,01e8615b,29.0,868500000,8.0,10,5,26.917999982833862,0.123,1.408,0.123
45942.421999931335,00aa9ca4,29.0,868100000,8.0,10,5,29.292999982833862,0.123,1.408,0.123
45971.71499991417,017c9bf1,29.0,868100000,8.0,10,5,47.21600008010864,0.123,1.419,0.134
46018.93099999428,019d5afb,31.0,868500000,8.0,10,5,27.323999881744385,0.134,1.403,0.123
46046.25499987602,00e1fbca,29.0,868100000,8.0,10,5,26.07800006866455,0.123,1.347,0.062
46072.33299994469,00d6c623,26.0,867900000,7.0,10,5,27.473999977111816,0.062,1.282,0.067
46099.8069999218,20000001,29.0,868500000,7.0,10,10,15.875999927520752,0.067,1.3479999999999999,0.134
46115.68299984932,00ba065c,31.0,868500000,8.0,10,5,37.42400002480281,0.134,1.403,0.123
46153.10699987412,0070f5e6,29.0,868100000,8.0,10,5,36.05800008773076,0.123,1.408,0.123
46189.16499996185,00396b55,29.0,868100000,8.0,10,5,29.046000003814697,0.123,1.357,0.072
46218.21099996567,04a0450e,33.0,868500000,7.0,10,1,33.628000020980835,0.072,1.2770000000000001,0.062
46251.83899998665,0066467a,26.0,868500000,7.0,10,5,32.17899990081787,0.062,1.338,0.123
46284.01799988747,017df4c7,29.0,868100000,8.0,10,5,27.973999977111816,0.123,1.347,0.062
46311.99199986458,0078bd3c,26.0,867300000,7.0,10,5,27.98300004005432,0.062,1.3900000000000001,0.175
46339.97499990463,01ae2937,49.0,868100000,8.0,10,6,40.54400014877319,0.175,1.41,0.123
46380.519000053406,00ae617e,29.0,868500000,8.0,10,5,32.57599997520447,0.123,1.532,0.247
46413.09500002861,00759afb,31.0,867300000,9.0,10,5,28.996999979019165,0.247,1.536,0.123
46442.09200000763,00343a7e,29.0,868100000,8.0,10,5,40.07599997520447,0.123,1.511,0.226
46482.167999982834,003e8d20,29.0,868300000,9.0,10,5,15.813999891288404,0.226,1.547,0.123
46497.98199987412,014bfe1f,29.0,868100000,8.0,10,5,17.847000122063037,0.123,1.408,0.123
46515.828999996185,0045978b,29.0,868300000,8.0,10,5,31.305000066757202,0.123,1.408,0.123
46547.13400006294,00a0dd94,29.0,868500000,8.0,10,5,45.77899980545044,0.123,1.408,0.123
46592.91299986839,0004a8e8,29.0,868300000,8.0,10,5,31.462000131607056,0.123,1.347,0.062
46624.375,019064b4,26.0,868500000,7.0,10,5,38.990999937057495,0.062,1.338,0.123
46663.36599993706,0159ac49,29.0,868100000,8.0,10,5,29.426000118255615,0.123,1.408,0.123
46692.79200005531,0046e57d,29.0,868100000,8.0,10,5,37.14800000190735,0.123,1.408,0.123
46729.94000005722,003c7fc2,29.0,868100000,8.0,10,5,28.8439998626709,0.123,1.408,0.123
46758.78399991989,0199e1d6,29.0,868300000,8.0,10,5,31.76699995994568,0.123,1.408,0.123
46790.55099987984,00b7c413,29.0,868100000,8.0,10,5,24.51699995994568,0.123,1.408,0.123
46815.06799983978,00edfdf3,29.0,868500000,8.0,10,5,27.282000064849854,0.123,1.408,0.123
46842.34999990463,00aa9ca4,29.0,868500000,8.0,10,5,41.35599994659424,0.123,1.377,0.092
46883.70599985123,04102152,45.0,868300000,7.0,10,1,28.29200005531311,0.092,1.2750000000000001,0.062
46911.99799990654,0078bd3c,26.0,868300000,7.0,10,5,7.430999994277954,0.062,1.544,0.329
46919.42899990082,01a020c1,49.0,867100000,9.0,10,6,39.110000133514404,0.329,1.533,0.123
46958.53900003433,012d0740,29.0,868100000,8.0,10,5,29.84799981117976,0.123,1.408,0.123
46988.38699984551,01898f0e,29.0,868100000,8.0,10,5,24.475000143051147,0.123,1.408,0.123
47012.86199998856,00eb0e01,29.0,868100000,8.0,10,5,19.13400006293523,0.123,1.398,0.113
47031.9960000515,270002a8,24.0,867100000,8.0,100,5,24.375999927520752,0.113,1.508,0.226
47056.37199997902,012536da,29.0,868100000,9.0,10,5,37.894999980926514,0.226,1.537,0.113
47094.266999959946,270002a3,24.0,867100000,8.0,100,5,26.40799999237788,0.113,1.344,0.062
47120.67499995232,0080679e,26.0,867900000,7.0,10,5,24.90899991988408,0.062,1.338,0.123
47145.58399987221,0013660d,29.0,868100000,8.0,10,5,36.468000173568726,0.123,1.408,0.123
47182.05200004578,01527863,29.0,868500000,8.0,10,5,30.513000011444092,0.123,1.408,0.123
47212.56500005722,01bcc433,29.0,868300000,8.0,10,5,33.69799995421636,0.123,1.408,0.123
47246.26300001144,01fc8baf,29.0,868100000,8.0,10,5,53.79600000382197,0.123,1.3519999999999999,0.067
47300.05900001526,007ba535,28.0,867500000,7.0,10,5,26.682999849319458,0.067,1.336,0.123
47326.74199986458,01998f28,29.0,868100000,8.0,10,5,41.450000047683716,0.123,1.408,0.123
47368.19199991226,017457e5,29.0,868100000,8.0,10,5,26.206000089645386,0.123,1.511,0.226
47394.39800000191,000fe58e,29.0,867300000,9.0,10,5,2.9189999103546143,0.226,1.547,0.123
47397.31699991226,00c2d5cc,29.0,868500000,8.0,10,5,21.68499994277954,0.123,1.511,0.226
47419.00199985504,01807a6d,29.0,867900000,9.0,10,5,9.005000114440918,0.226,1.486,0.062
47428.00699996948,01d7d702,26.0,867100000,7.0,10,5,15.224999904639844,0.062,1.3490000000000002,0.134
47443.23199987412,009326fe,31.0,868500000,8.0,10,5,42.679000139229174,0.134,1.403,0.123
47485.91100001335,002c97bf,29.0,868100000,8.0,10,5,24.825999975211744,0.123,1.408,0.123
47510.73699998856,00f715df,29.0,868500000,8.0,10,5,24.83200001715886,0.123,1.408,0.123
47535.56900000572,01164597,29.0,868100000,8.0,10,5,45.58500003814697,0.123,1.419,0.134
47581.15400004387,018d15dc,31.0,868500000,8.0,10,5,31.199999809265137,0.134,1.403,0.123
47612.353999853134,010cce12,29.0,868100000,8.0,10,5,40.670000076293945,0.123,1.408,0.123
47653.02399992943,0070f5e6,29.0,868300000,8.0,10,5,29.09599995613098,0.123,1.511,0.226
47682.11999988556,003e8d20,29.0,867300000,9.0,10,5,22.091000080108643,0.226,1.486,0.062
47704.21099996567,00b86190,26.0,867900000,7.0,10,5,3.753000020980835,0.062,1.338,0.123
47707.96399998665,01d587fd,29.0,868500000,8.0,10,5,21.22099995613098,0.123,1.408,0.123
47729.18499994278,00c6f653,29.0,868500000,8.0,10,5,28.68400001525879,0.123,1.408,0.123
47757.86899995804,01a98baa,29.0,868100000,8.0,10,5,26.009000062942505,0.123,1.419,0.134
47783.87800002098,0139e465,31.0,868100000,8.0,10,5,29.141000032424927,0.134,1.347,0.067
47813.019000053406,01c84095,29.0,867500000,7.0,10,5,4.786999940872192,0.067,1.626,0.412
47817.80599999428,00000017,26.0,868500000,10.0,10,5,47.46600008010864,0.412,1.873,0.226
47865.27200007439,010106dd,29.0,868500000,9.0,10,5,23.042999982833862,0.226,1.547,0.123
47888.31500005722,01898f0e,29.0,868100000,8.0,10,5,24.52999997138977,0.123,1.419,0.134
47912.84500002861,00eb0e01,31.0,868100000,8.0,10,5,40.10800004005432,0.134,1.403,0.123
47952.953000068665,0070f5e6,29.0,868500000,8.0,10,5,33.2039999961853,0.123,1.347,0.062
47986.15700006485,20000000,26.0,868500000,7.0,10,10,19.655999898910522,0.062,1.338,0.123
48005.81299996376,01071f08,29.0,868100000,8.0,10,5,28.520999908447266,0.123,1.419,0.134
48034.33399987221,00d3008c,31.0,868100000,8.0,10,5,24.899000167839404,0.134,1.403,0.123
48059.23300004005,00848458,29.0,868500000,8.0,10,5,2.6599998474193853,0.123,1.408,0.123
48061.89299988747,0099ffb9,29.0,868100000,8.0,10,5,36.63900017738342,0.123,3.0949999999999998,1.81
48098.53200006485,26012baf,31.0,868500000,12.0,10,1,34.45499992371333,1.81,3.446,0.226
48132.98699998856,01d3fd42,29.0,867100000,9.0,10,5,1.8659999370502192,0.226,1.547,0.123
48134.85299992561,004a110d,29.0,868100000,8.0,10,5,33.074000120162964,0.123,1.46,0.175
48167.92700004578,00368112,49.0,868100000,8.0,10,6,21.95899987220764,0.175,1.349,0.062
48189.885999917984,00c23694,26.0,867500000,7.0,10,5,5.733999967575073,0.062,1.627,0.412
48195.61999988556,01faae46,29.0,868100000,10.0,10,5,25.028000116348267,0.412,1.734,0.062
48220.64800000191,00bebc5d,26.0,867900000,7.0,10,5,8.8510000705719,0.062,1.338,0.123
48229.49900007248,00f9455d,29.0,868100000,8.0,10,5,22.102999925613403,0.123,1.347,0.062
48251.60199999809,0129f489,26.0,867100000,7.0,10,5,7.228999853134155,0.062,1.338,0.123
48258.83099985123,0199e1d6,29.0,868500000,8.0,10,5,26.19700002670288,0.123,1.347,0.062
48285.02799987793,01a41f61,26.0,867900000,7.0,10,5,4.0340001583099365,0.062,1.338,0.123
48289.06200003624,013d3dbf,29.0,868100000,8.0,10,5,15.077999830245972,0.123,1.398,0.113
48304.139999866486,270002d5,24.0,867900000,8.0,100,5,7.6620001792907715,0.113,1.339,0.057
48311.80200004578,374f3522,21.0,868500000,7.0,10,102,22.750999927520752,0.057,1.335,0.123
48334.5529999733,007e8a82,29.0,868100000,8.0,10,5,2.009999990463257,0.123,1.46,0.175
48336.56299996376,003fb0c2,49.0,868100000,8.0,10,6,21.11400008201599,0.175,1.349,0.062
48357.67700004578,0193c339,26.0,867300000,7.0,10,5,22.156999826431274,0.062,1.2770000000000001,0.062
48379.83399987221,01ff20b3,26.0,867300000,7.0,10,5,3.004000186920166,0.062,1.282,0.067
48382.83800005913,00939f87,29.0,867700000,7.0,10,5,30.152999877929688,0.067,1.281,0.067
48412.99099993706,01c84095,29.0,867500000,7.0,10,5,7.726000070571899,0.067,1.337,0.123
48420.71700000763,00341a8b,29.0,868300000,8.0,10,5,34.46199989318848,0.123,2.932,1.647
48455.17899990082,01719341,29.0,868500000,12.0,10,5,26.049999952316284,1.647,3.439,0.123
48481.228999853134,00c73e00,29.0,868500000,8.0,10,5,31.070000171668653,0.123,1.408,0.123
48512.2990000248,010cce12,29.0,868100000,8.0,10,5,30.953999996178027,0.123,1.408,0.123
48543.25300002098,01d5dfa2,29.0,868500000,8.0,10,5,28.889999866485596,0.123,1.347,0.062
48572.14299988747,015436dd,26.0,867900000,7.0,10,5,23.23200011253357,0.062,1.3900000000000001,0.175
48595.375,00f4cd1a,49.0,868500000,8.0,10,6,29.931999921798706,0.175,1.41,0.123
48625.3069999218,00c65f02,29.0,868300000,8.0,10,5,17.763999938964844,0.123,1.388,0.103
48643.07099986076,27000286,19.0,867500000,8.0,10,5,2.0180001258850098,0.103,1.341,0.062
48645.08899998665,00b76a75,26.0,868300000,7.0,10,5,33.21499991416931,0.062,1.2770000000000001,0.062
48678.30399990082,012951f8,26.0,868500000,7.0,10,5,18.70300006866455,0.062,1.2770000000000001,0.062
48697.00699996948,017ef912,26.0,867100000,7.0,10,5,6.97900009156001,0.062,1.338,0.123
48703.98600006104,0096862f,29.0,868500000,8.0,10,5,15.116999864570971,0.123,1.347,0.062
48719.10299992561,00045d10,26.0,867700000,7.0,10,5,1.5669999122692388,0.062,1.2770000000000001,0.062
48720.66999983788,0154c839,26.0,867900000,7.0,10,5,5.093000173554174,0.062,1.338,0.123
48725.76300001144,00ec62a6,29.0,868500000,8.0,10,5,39.48000001908076,0.123,1.511,0.226
48765.24300003052,010106dd,29.0,868300000,9.0,10,5,20.947999954223633,0.226,1.65,0.226
48786.19099998474,0074832a,29.0,867900000,9.0,10,5,5.103999853141431,0.226,1.486,0.062
48791.29499983788,0020ef0d,26.0,868300000,7.0,10,5,21.639000177376147,0.062,1.4620000000000002,0.247
48812.93400001526,00759afb,31.0,867100000,9.0,10,5,7.950999975204468,0.247,1.48,0.067
48820.88499999046,00f32c63,29.0,867100000,7.0,10,5,15.098000049583788,0.067,1.337,0.123
48835.98300004005,01343470,29.0,868300000,8.0,10,5,19.213999986655836,0.123,1.398,0.113
48855.1970000267,270002de,25.0,867900000,8.0,100,5,34.36099982261658,0.113,1.357,0.072
48889.55799984932,01655691,31.0,867300000,7.0,10,5,2.7780001163482666,0.072,1.274,0.062
48892.33599996567,0168ebde,26.0,867300000,7.0,10,5,6.790999889373779,0.062,4.008,2.793
48899.12699985504,26012be3,62.0,868500000,12.0,10,1,5.0,2.793,3.3569999999999998,0.062
48904.12699985504,00b86190,26.0,867300000,7.0,10,5,2.251000165939331,0.062,1.2770000000000001,0.062
48906.37800002098,01162330,26.0,867100000,7.0,10,5,1.7909998893810553,0.062,1.338,0.123
48908.16899991036,002d3f29,29.0,868100000,8.0,10,5,21.00999999045598,0.123,1.511,0.226
48929.17899990082,010e226b,29.0,867500000,9.0,10,5,25.19000005722046,0.226,1.537,0.113
48954.36899995804,27000212,24.0,867900000,8.0,100,5,3.2219998836517334,0.113,1.405,0.123
48957.59099984169,019788c0,29.0,868100000,8.0,10,5,38.85800004005432,0.123,1.347,0.062
48996.448999881744,00ec8a8b,26.0,867700000,7.0,10,5,34.76800012588501,0.062,1.627,0.412
49031.21700000763,01a3f360,29.0,868100000,10.0,10,5,37.09500002861023,0.412,1.734,0.062
49068.31200003624,01e752e4,26.0,867900000,7.0,10,5,11.539000034332275,0.062,1.338,0.123
49079.85100007057,0045b4cf,29.0,868500000,8.0,10,5,26.39800000190735,0.123,1.357,0.072
49106.24900007248,01553e53,31.0,867900000,7.0,10,5,4.658999919891357,0.072,1.335,0.123
49110.90799999237,00beff7c,29.0,868300000,8.0,10,5,39.06699991226196,0.123,1.3519999999999999,0.067
49149.97499990463,014092c2,28.0,867100000,7.0,10,5,34.03800010680425,0.067,1.625,0.412
49184.01300001144,003dfc8a,29.0,868100000,10.0,10,5,4.618999958045606,0.412,1.795,0.123
49188.63199996948,01dd79b8,29.0,868500000,8.0,10,5,9.964999914169312,0.123,1.408,0.123
49198.59699988365,01f00374,29.0,868100000,8.0,10,5,3.6070001125335693,0.123,1.408,0.123
49202.203999996185,01c89513,29.0,868100000,8.0,10,5,25.662999868392944,0.123,1.347,0.062
49227.86699986458,01d7d702,26.0,867900000,7.0,10,5,23.28600001335144,0.062,1.544,0.329
49251.15299987793,00d9ee7a,49.0,868100000,9.0,10,6,27.11000013350713,0.329,1.472,0.062
49278.26300001144,012951f8,26.0,867100000,7.0,10,5,3.5209999084545416,0.062,1.338,0.123
49281.78399991989,01bac875,29.0,868100000,8.0,10,5,23.437000036239624,0.123,1.347,0.062
49305.22099995613,01d5e687,26.0,867300000,7.0,10,5,5.246999979019165,0.062,1.3490000000000002,0.134
49310.46799993515,01b899b5,31.0,868500000,8.0,10,5,22.519999980926514,0.134,1.506,0.226
49332.98799991608,01d3fd42,29.0,867900000,9.0,10,5,2.439000129699707,0.226,1.547,0.123
49335.42700004578,01164597,29.0,868500000,8.0,10,5,19.924999952316284,0.123,1.408,0.123
49355.35199999809,00e239e9,29.0,868500000,8.0,10,5,12.859999895095825,0.123,1.408,0.123
49368.21199989319,010839b3,29.0,868500000,8.0,10,5,35.1470000743866,0.123,1.357,0.072
49403.358999967575,04901b7e,33.0,868300000,7.0,10,1,25.76699995994568,0.072,1.338,0.123
49429.12599992752,01db3d4a,29.0,868100000,8.0,10,5,2.319000005722046,0.123,1.347,0.062
49431.44499993324,011e638a,26.0,868500000,7.0,10,5,27.35800004005432,0.062,1.338,0.123
49458.8029999733,0199e1d6,29.0,868100000,8.0,10,5,2.7699999809265137,0.123,1.408,0.123
49461.57299995422,00257c51,29.0,868500000,8.0,10,5,15.5239999294281,0.123,1.357,0.072
49477.09699988365,04901c40,33.0,868100000,7.0,10,1,6.88700008392334,0.072,1.627,0.412
49483.983999967575,003dfc8a,29.0,868100000,10.0,10,5,19.53500008583069,0.412,1.795,0.123
49503.519000053406,00f34e62,29.0,868300000,8.0,10,5,5.398999929428101,0.123,1.347,0.062
49508.917999982834,0056c2ec,26.0,867300000,7.0,10,5,6.369999885559082,0.062,1.2870000000000001,0.072
49515.28799986839,001e2233,31.0,867700000,7.0,10,5,17.212000131607056,0.072,1.335,0.123
49532.5,00ab0f98,29.0,868500000,8.0,10,5,8.026000022888184,0.123,1.408,0.123
49540.52600002289,00942101,29.0,868300000,8.0,10,5,3.9649999141693115,0.123,1.408,0.123
49544.49099993706,01b5840f,29.0,868100000,8.0,10,5,12.950000047683716,0.123,1.408,0.123
49557.44099998474,00912b9b,29.0,868100000,8.0,10,5,16.75499987602234,0.123,1.347,0.062
49574.19599986076,00f49d39,26.0,867500000,7.0,10,5,29.48300004005432,0.062,1.627,0.412
49603.67899990082,00e51655,29.0,868300000,10.0,10,5,20.282000064849854,0.412,1.795,0.123
49623.96099996567,00401e9d,29.0,868100000,8.0,10,5,9.088999986655836,0.123,1.511,0.226
49633.04999995232,01d3fd42,29.0,867300000,9.0,10,5,20.52699995040166,0.226,1.547,0.123
49653.576999902725,01a9b587,29.0,868100000,8.0,10,5,5.603000164031982,0.123,1.408,0.123
49659.18000006676,017b2c19,29.0,868500000,8.0,10,5,6.809999942779541,0.123,1.408,0.123
49665.99000000954,015f4160,29.0,868500000,8.0,10,5,46.848000049591064,0.123,1.511,0.226
49712.83800005913,00759afb,29.0,867900000,9.0,10,5,23.049999952309008,0.226,1.547,0.123
49735.88800001144,01343470,29.0,868100000,8.0,10,5,29.28799986840022,0.123,1.408,0.123
49765.17599987984,01857ede,29.0,868100000,8.0,10,5,28.33700013159978,0.123,2.604,1.319
49793.51300001144,300009b1,19.0,868100000,12.0,10,25,12.519000053413038,1.319,3.425,0.123
49806.03200006485,00aaba54,29.0,868100000,8.0,10,5,14.223999977111816,0.123,1.6969999999999998,0.412
49820.25600004196,018686ff,29.0,868100000,10.0,10,5,5.763000011444092,0.412,1.795,0.123
49826.019000053406,01af5ba7,29.0,868500000,8.0,10,5,3.0820000171661377,0.123,1.511,0.226
49829.10100007057,010e226b,29.0,867300000,9.0,10,5,2.1679999828338623,0.226,1.5579999999999998,0.134
49831.269000053406,01d24587,31.0,868500000,8.0,10,5,18.978999853134155,0.134,1.403,0.123
49850.24799990654,00439af1,29.0,868100000,8.0,10,5,2.753000020980835,0.123,1.6969999999999998,0.412
49853.00099992752,0010d857,29.0,868500000,10.0,10,5,3.9570000171661377,0.412,1.847,0.175
49856.95799994469,004956cb,49.0,868100000,8.0,10,6,14.276999950408936,0.175,1.41,0.123
49871.234999895096,00a84e92,29.0,868100000,8.0,10,5,22.746000051498413,0.123,1.6969999999999998,0.412
49893.980999946594,00e199e7,29.0,868100000,10.0,10,5,18.62000012397766,0.412,2.084,0.412
49912.60100007057,010ec053,29.0,868100000,10.0,10,5,6.444999933242798,0.412,1.734,0.062
49919.046000003815,00045d10,26.0,867300000,7.0,10,5,3.672999858856201,0.062,1.338,0.123
49922.71899986267,00a90c9d,29.0,868100000,8.0,10,5,31.31599998474121,0.123,1.46,0.175
49954.03499984741,00b68ca6,49.0,868100000,8.0,10,6,13.422000169754028,0.175,1.3539999999999999,0.067
49967.457000017166,01d1e018,29.0,868500000,7.0,10,5,28.257999897003174,0.067,1.276,0.062
49995.71499991417,01a0f66d,26.0,867700000,7.0,10,5,2.018000125877734,0.062,1.338,0.123
49997.73300004005,0037d0fe,29.0,868300000,8.0,10,5,28.24899983407522,0.123,1.408,0.123
50025.98199987412,00c77906,29.0,868100000,8.0,10,5,3.062999963760376,0.123,1.408,0.123
50029.04499983788,01db3d4a,29.0,868100000,8.0,10,5,5.800000190727587,0.123,1.408,0.123
50034.84500002861,00b85697,29.0,868100000,8.0,10,5,1.553999900817871,0.123,1.408,0.123
50036.39899992943,01b1383d,29.0,868500000,8.0,10,5,1.7910001277923584,0.123,1.408,0.123
50038.19000005722,0066bf3d,29.0,868300000,8.0,10,5,38.056999921798706,0.123,1.347,0.062
50076.24699997902,01e2ebee,26.0,867300000,7.0,10,5,5.70799994468689,0.062,1.441,0.226
50081.954999923706,003e8d20,29.0,867300000,9.0,10,5,21.0,0.226,1.547,0.123
50102.954999923706,00123d57,29.0,868100000,8.0,10,5,19.509000062942505,0.123,1.419,0.134
50122.46399998665,002037a2,31.0,868500000,8.0,10,5,2.310999870300293,0.134,1.403,0.123
50124.77499985695,01018b86,29.0,868100000,8.0,10,5,29.515000104904175,0.123,1.398,0.113
50154.28999996185,27000212,24.0,867100000,8.0,100,5,3.2899999618530273,0.113,1.344,0.062
50157.579999923706,0193c339,26.0,867100000,7.0,10,5,16.759999990463257,0.062,1.328,0.113
50174.33999991417,270002b1,24.0,868500000,8.0,100,5,6.525000095367432,0.113,1.344,0.062
50180.86500000954,00657727,26.0,868500000,7.0,10,5,1.6399998664855957,0.062,1.338,0.123
50182.50499987602,015d0e09,29.0,868100000,8.0,10,5,1.4140000343395513,0.123,1.408,0.123
50183.91899991036,0139e465,29.0,868100000,8.0,10,5,19.845999956123705,0.123,1.408,0.123
50203.764999866486,01c05f85,29.0,868500000,8.0,10,5,8.657999992370605,0.123,1.408,0.123
